year,territory_raw,territory_level,metric,value
2016,Бургас,district,urban,1372.0
2016,Бургас,district,rural,493.0
2016,Варна,district,total,1904.0
2016,Варна,district,urban,1715.0
2016,Варна,district,rural,189.0
2016,Велико Търново,district,total,750.0
2016,Велико Търново,district,urban,629.0
2016,Велико Търново,district,rural,121.0
2016,Видин,district,total,136.0
2016,Видин,district,urban,111.0
2016,Видин,district,rural,25.0
2016,Враца,district,total,363.0
2016,Враца,district,urban,261.0
2016,Враца,district,rural,102.0
2016,Габрово,district,total,219.0
2016,Габрово,district,urban,182.0
2016,Габрово,district,rural,37.0
2016,Добрич,district,total,582.0
2016,Добрич,district,urban,442.0
2016,Добрич,district,rural,140.0
2016,Кърджали,district,total,866.0
2016,Кърджали,district,urban,376.0
2016,Кърджали,district,rural,490.0
2016,Кюстендил,district,total,350.0
2016,Кюстендил,district,urban,275.0
2016,Кюстендил,district,rural,75.0
2016,Ловеч,district,total,250.0
2016,Ловеч,district,urban,164.0
2016,Ловеч,district,rural,86.0
2016,Монтана,district,total,337.0
2016,Монтана,district,urban,279.0
2016,Монтана,district,rural,58.0
2016,Пазарджик,district,total,810.0
2016,Пазарджик,district,urban,524.0
2016,Пазарджик,district,rural,286.0
2016,Перник,district,total,372.0
2016,Перник,district,urban,312.0
2016,Перник,district,rural,60.0
2016,Плевен,district,total,701.0
2016,Плевен,district,urban,565.0
2016,Плевен,district,rural,136.0
2016,Пловдив,district,total,2894.0
2016,Пловдив,district,urban,2389.0
2016,Пловдив,district,rural,505.0
2016,Разград,district,total,486.0
2016,Разград,district,urban,212.0
2016,Разград,district,rural,274.0
2016,Русе,district,total,762.0
2016,Русе,district,urban,640.0
2016,Русе,district,rural,122.0
2016,Силистра,district,total,447.0
2016,Силистра,district,urban,170.0
2016,Силистра,district,rural,277.0
2016,Сливен,district,total,682.0
2016,Сливен,district,urban,519.0
2016,Сливен,district,rural,163.0
2016,Смолян,district,total,256.0
2016,Смолян,district,urban,130.0
2016,Смолян,district,rural,126.0
2016,София (столица),district,total,6458.0
2016,София (столица),district,urban,6260.0
2016,София (столица),district,rural,198.0
2016,София,district,total,681.0
2016,София,district,urban,466.0
2016,София,district,rural,215.0
2016,Стара Загора,district,total,974.0
2016,Стара Загора,district,urban,844.0
2016,Стара Загора,district,rural,130.0
2016,Търговище,district,total,436.0
2016,Търговище,district,urban,249.0
2016,Търговище,district,rural,187.0
2016,Хасково,district,total,714.0
2016,Хасково,district,urban,554.0
2016,Хасково,district,rural,160.0
2016,Шумен,district,total,658.0
2016,Шумен,district,urban,407.0
2016,Шумен,district,rural,251.0
2016,Ямбол,district,total,348.0
2016,Ямбол,district,urban,281.0
2016,Ямбол,district,rural,67.0
2017,България,country,total,26297.0
2017,България,country,urban,20819.0
2017,България,country,rural,5478.0
2017,Благоевград,district,total,1511.0
2017,Благоевград,district,urban,961.0
2017,Благоевград,district,rural,550.0
2017,Бургас,district,total,1814.0
2017,Бургас,district,urban,1352.0
2017,Бургас,district,rural,462.0
2017,Варна,district,total,1826.0
2017,Варна,district,urban,1650.0
2017,Варна,district,rural,176.0
2017,Велико Търново,district,total,682.0
2017,Велико Търново,district,urban,560.0
2017,Велико Търново,district,rural,122.0
2017,Видин,district,total,122.0
2017,Видин,district,urban,101.0
2017,Видин,district,rural,21.0
2017,Враца,district,total,353.0
2017,Враца,district,urban,249.0
2017,Враца,district,rural,104.0
2017,Габрово,district,total,231.0
2017,Габрово,district,urban,206.0
2017,Габрово,district,rural,25.0
2017,Добрич,district,total,504.0
2017,Добрич,district,urban,372.0
2017,Добрич,district,rural,132.0
2017,Кърджали,district,total,885.0
2017,Кърджали,district,urban,403.0
2017,Кърджали,district,rural,482.0
2017,Кюстендил,district,total,354.0
2017,Кюстендил,district,urban,296.0
2017,Кюстендил,district,rural,58.0
