dataset,year,residence_group,female_age_group,male_age_group,value,source_file,sheet_name
marriages_age_matrix,2013,В градовете,25 - 29,40 - 49,184.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,25 - 29,50 - 59,20.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,25 - 29,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,total,2805.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,20 - 24,23.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,25 - 29,418.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,30 - 34,1194.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,35 - 39,812.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,40 - 49,318.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,50 - 59,31.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,30 - 34,60 +,7.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,total,1422.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,20 - 24,10.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,25 - 29,55.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,30 - 34,226.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,35 - 39,577.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,40 - 49,454.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,50 - 59,80.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,35 - 39,60 +,20.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,total,989.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,20 - 24,5.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,25 - 29,14.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,30 - 34,48.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,35 - 39,131.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,40 - 49,492.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,50 - 59,244.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,40 - 49,60 +,55.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,50 - 59,total,347.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,50 - 59,30 - 34,4.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,50 - 59,35 - 39,3.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,50 - 59,40 - 49,53.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,50 - 59,50 - 59,148.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,50 - 59,60 +,139.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,60 +,total,206.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,60 +,35 - 39,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,60 +,40 - 49,5.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,60 +,50 - 59,25.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В градовете,60 +,60 +,175.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,total,165.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,под 18,9.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,18 - 19,24.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,20 - 24,93.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,25 - 29,34.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,30 - 34,4.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,Под 18,35 - 39,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,total,424.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,18 - 19,27.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,20 - 24,251.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,25 - 29,122.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,30 - 34,20.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,18 - 19,35 - 39,3.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,total,1811.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,18 - 19,14.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,20 - 24,630.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,25 - 29,863.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,30 - 34,246.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,35 - 39,44.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,40 - 49,12.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,20 - 24,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,total,1244.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,20 - 24,85.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,25 - 29,598.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,30 - 34,429.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,35 - 39,102.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,40 - 49,25.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,50 - 59,2.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,25 - 29,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,total,523.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,20 - 24,11.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,25 - 29,78.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,30 - 34,213.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,35 - 39,157.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,40 - 49,55.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,50 - 59,7.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,30 - 34,60 +,2.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,total,307.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,20 - 24,4.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,25 - 29,14.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,30 - 34,37.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,35 - 39,111.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,40 - 49,122.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,50 - 59,16.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,35 - 39,60 +,3.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,total,241.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,20 - 24,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,25 - 29,4.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,30 - 34,10.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,35 - 39,26.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,40 - 49,119.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,50 - 59,63.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,40 - 49,60 +,18.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,50 - 59,total,99.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,50 - 59,30 - 34,1.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,50 - 59,35 - 39,3.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,50 - 59,40 - 49,5.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,50 - 59,50 - 59,44.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,50 - 59,60 +,46.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,60 +,total,82.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,60 +,40 - 49,2.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,60 +,50 - 59,4.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2013,В селата,60 +,60 +,76.0,Pop_4.1.2._Marriages_DR.xlsx,2013
marriages_age_matrix,2014,Общо за страната,Под 18,total,393.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,Под 18,под 18,18.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,Под 18,18 - 19,76.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,Под 18,20 - 24,239.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,Под 18,25 - 29,49.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,Под 18,30 - 34,8.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,Под 18,35 - 39,3.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,total,1085.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,18 - 19,89.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,20 - 24,636.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,25 - 29,288.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,30 - 34,57.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,35 - 39,9.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,40 - 49,4.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,18 - 19,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,total,6316.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,18 - 19,49.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,20 - 24,1805.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,25 - 29,3155.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,30 - 34,1017.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,35 - 39,211.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,40 - 49,69.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,50 - 59,8.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,20 - 24,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,total,8418.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,20 - 24,428.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,25 - 29,3997.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,30 - 34,2952.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,35 - 39,797.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,40 - 49,225.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,25 - 29,50 - 59,16.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,total,3912.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,20 - 24,58.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,25 - 29,540.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,30 - 34,1646.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,35 - 39,1155.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,40 - 49,452.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,50 - 59,49.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,30 - 34,60 +,9.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,total,2050.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,20 - 24,10.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,25 - 29,77.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,30 - 34,322.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,35 - 39,793.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,40 - 49,724.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,50 - 59,105.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,35 - 39,60 +,19.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,total,1550.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,20 - 24,7.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,25 - 29,17.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,30 - 34,71.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,35 - 39,192.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,40 - 49,845.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,50 - 59,334.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,40 - 49,60 +,84.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,total,557.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,20 - 24,1.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,25 - 29,2.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,35 - 39,7.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,40 - 49,73.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,50 - 59,258.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,50 - 59,60 +,216.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,60 +,total,315.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,60 +,40 - 49,5.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,60 +,50 - 59,31.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,Общо за страната,60 +,60 +,279.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,total,204.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,под 18,11.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,18 - 19,40.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,20 - 24,124.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,25 - 29,25.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,30 - 34,2.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,Под 18,35 - 39,2.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,total,622.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,18 - 19,59.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,20 - 24,362.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,25 - 29,169.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,30 - 34,22.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,35 - 39,6.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,18 - 19,40 - 49,4.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,total,4286.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,18 - 19,25.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,20 - 24,1105.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,25 - 29,2185.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,30 - 34,744.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,35 - 39,163.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,40 - 49,56.0,Pop_4.1.2._Marriages_DR.xlsx,2014
marriages_age_matrix,2014,В градовете,20 - 24,50 - 59,7.0,Pop_4.1.2._Marriages_DR.xlsx,2014
