year,territory_raw,territory_level,measure,value
2023,Плевен,oblast,20 - 24,401.0
2023,Плевен,oblast,25 - 29,456.0
2023,Плевен,oblast,30 - 34,405.0
2023,Плевен,oblast,35 - 39,225.0
2023,Плевен,oblast,40 - 44,59.0
2023,Плевен,oblast,45 +,7.0
2023,Пловдив,oblast,Общо,6118.0
2023,Пловдив,oblast,Възраст на майката | под 20,630.0
2023,Пловдив,oblast,20 - 24,1079.0
2023,Пловдив,oblast,25 - 29,1596.0
2023,Пловдив,oblast,30 - 34,1655.0
2023,Пловдив,oblast,35 - 39,899.0
2023,Пловдив,oblast,40 - 44,203.0
2023,Пловдив,oblast,45 +,56.0
2023,Разград,oblast,Общо,783.0
2023,Разград,oblast,Възраст на майката | под 20,63.0
2023,Разград,oblast,20 - 24,186.0
2023,Разград,oblast,25 - 29,242.0
2023,Разград,oblast,30 - 34,196.0
2023,Разград,oblast,35 - 39,70.0
2023,Разград,oblast,40 - 44,22.0
2023,Разград,oblast,45 +,4.0
2023,Русе,oblast,Общо,1379.0
2023,Русе,oblast,Възраст на майката | под 20,84.0
2023,Русе,oblast,20 - 24,271.0
2023,Русе,oblast,25 - 29,384.0
2023,Русе,oblast,30 - 34,382.0
2023,Русе,oblast,35 - 39,207.0
2023,Русе,oblast,40 - 44,39.0
2023,Русе,oblast,45 +,12.0
2023,Силистра,oblast,Общо,776.0
2023,Силистра,oblast,Възраст на майката | под 20,94.0
2023,Силистра,oblast,20 - 24,189.0
2023,Силистра,oblast,25 - 29,200.0
2023,Силистра,oblast,30 - 34,191.0
2023,Силистра,oblast,35 - 39,87.0
2023,Силистра,oblast,40 - 44,14.0
2023,Силистра,oblast,45 +,1.0
2023,Сливен,oblast,Общо,2123.0
2023,Сливен,oblast,Възраст на майката | под 20,690.0
2023,Сливен,oblast,20 - 24,536.0
2023,Сливен,oblast,25 - 29,390.0
2023,Сливен,oblast,30 - 34,302.0
2023,Сливен,oblast,35 - 39,156.0
2023,Сливен,oblast,40 - 44,43.0
2023,Сливен,oblast,45 +,6.0
2023,Смолян,oblast,Общо,471.0
2023,Смолян,oblast,Възраст на майката | под 20,16.0
2023,Смолян,oblast,20 - 24,88.0
2023,Смолян,oblast,25 - 29,145.0
2023,Смолян,oblast,30 - 34,131.0
2023,Смолян,oblast,35 - 39,76.0
2023,Смолян,oblast,40 - 44,15.0
2023,София (столица),oblast,Общо,12708.0
2023,София (столица),oblast,Възраст на майката | под 20,352.0
2023,София (столица),oblast,20 - 24,1061.0
2023,София (столица),oblast,25 - 29,3056.0
2023,София (столица),oblast,30 - 34,4463.0
2023,София (столица),oblast,35 - 39,2800.0
2023,София (столица),oblast,40 - 44,768.0
2023,София (столица),oblast,45 +,207.0
2023,София (столица),oblast,непоказана,1.0
2023,София,oblast,Общо,2043.0
2023,София,oblast,Възраст на майката | под 20,272.0
2023,София,oblast,20 - 24,462.0
2023,София,oblast,25 - 29,539.0
2023,София,oblast,30 - 34,436.0
2023,София,oblast,35 - 39,257.0
2023,София,oblast,40 - 44,67.0
2023,София,oblast,45 +,10.0
2023,Стара Загора,oblast,Общо,2689.0
2023,Стара Загора,oblast,Възраст на майката | под 20,415.0
2023,Стара Загора,oblast,20 - 24,565.0
2023,Стара Загора,oblast,25 - 29,609.0
2023,Стара Загора,oblast,30 - 34,639.0
2023,Стара Загора,oblast,35 - 39,359.0
2023,Стара Загора,oblast,40 - 44,85.0
2023,Стара Загора,oblast,45 +,17.0
2023,Търговище,oblast,Общо,800.0
2023,Търговище,oblast,Възраст на майката | под 20,66.0
2023,Търговище,oblast,20 - 24,174.0
2023,Търговище,oblast,25 - 29,229.0
2023,Търговище,oblast,30 - 34,214.0
2023,Търговище,oblast,35 - 39,93.0
2023,Търговище,oblast,40 - 44,22.0
2023,Търговище,oblast,45 +,2.0
2023,Хасково,oblast,Общо,1617.0
2023,Хасково,oblast,Възраст на майката | под 20,252.0
2023,Хасково,oblast,20 - 24,339.0
2023,Хасково,oblast,25 - 29,377.0
2023,Хасково,oblast,30 - 34,354.0
2023,Хасково,oblast,35 - 39,233.0
2023,Хасково,oblast,40 - 44,55.0
2023,Хасково,oblast,45 +,7.0
2023,Шумен,oblast,Общо,1237.0
2023,Шумен,oblast,Възраст на майката | под 20,106.0
2023,Шумен,oblast,20 - 24,277.0
2023,Шумен,oblast,25 - 29,347.0
2023,Шумен,oblast,30 - 34,324.0
2023,Шумен,oblast,35 - 39,148.0
2023,Шумен,oblast,40 - 44,32.0
2023,Шумен,oblast,45 +,3.0
2023,Ямбол,oblast,Общо,1053.0
2023,Ямбол,oblast,Възраст на майката | под 20,268.0
2023,Ямбол,oblast,20 - 24,254.0
2023,Ямбол,oblast,25 - 29,204.0
2023,Ямбол,oblast,30 - 34,205.0
2023,Ямбол,oblast,35 - 39,92.0
2023,Ямбол,oblast,40 - 44,28.0
2023,Ямбол,oblast,45 +,2.0
2024,Общо за страната,country,Общо,53428.0
2024,Общо за страната,country,Възраст на майката | под 20,5819.0
2024,Общо за страната,country,20 - 24,9873.0
2024,Общо за страната,country,25 - 29,13134.0
2024,Общо за страната,country,30 - 34,13847.0
2024,Общо за страната,country,35 - 39,8224.0
2024,Общо за страната,country,40 - 44,2019.0
2024,Общо за страната,country,45 +,509.0
2024,Общо за страната,country,непоказана,3.0
2024,Благоевград,oblast,Общо,2303.0
2024,Благоевград,oblast,Възраст на майката | под 20,201.0
2024,Благоевград,oblast,20 - 24,460.0
2024,Благоевград,oblast,25 - 29,602.0
2024,Благоевград,oblast,30 - 34,615.0
2024,Благоевград,oblast,35 - 39,324.0
2024,Благоевград,oblast,40 - 44,82.0
2024,Благоевград,oblast,45 +,19.0
2024,Бургас,oblast,Общо,3037.0
2024,Бургас,oblast,Възраст на майката | под 20,351.0
2024,Бургас,oblast,20 - 24,579.0
2024,Бургас,oblast,25 - 29,758.0
2024,Бургас,oblast,30 - 34,772.0
2024,Бургас,oblast,35 - 39,437.0
2024,Бургас,oblast,40 - 44,116.0
2024,Бургас,oblast,45 +,23.0
2024,Бургас,oblast,непоказана,1.0
2024,Варна,oblast,Общо,3632.0
2024,Варна,oblast,Възраст на майката | под 20,228.0
2024,Варна,oblast,20 - 24,572.0
2024,Варна,oblast,25 - 29,956.0
2024,Варна,oblast,30 - 34,1040.0
2024,Варна,oblast,35 - 39,636.0
2024,Варна,oblast,40 - 44,161.0
2024,Варна,oblast,45 +,39.0
2024,Велико Търново,oblast,Общо,1398.0
2024,Велико Търново,oblast,Възраст на майката | под 20,112.0
2024,Велико Търново,oblast,20 - 24,307.0
2024,Велико Търново,oblast,25 - 29,371.0
2024,Велико Търново,oblast,30 - 34,354.0
2024,Велико Търново,oblast,35 - 39,199.0
2024,Велико Търново,oblast,40 - 44,48.0
2024,Велико Търново,oblast,45 +,7.0
2024,Видин,oblast,Общо,507.0
2024,Видин,oblast,Възраст на майката | под 20,87.0
2024,Видин,oblast,20 - 24,137.0
2024,Видин,oblast,25 - 29,115.0
2024,Видин,oblast,30 - 34,103.0
2024,Видин,oblast,35 - 39,48.0
2024,Видин,oblast,40 - 44,14.0
2024,Видин,oblast,45 +,3.0
2024,Враца,oblast,Общо,1233.0
2024,Враца,oblast,Възраст на майката | под 20,142.0
2024,Враца,oblast,20 - 24,342.0
2024,Враца,oblast,25 - 29,329.0
2024,Враца,oblast,30 - 34,254.0
2024,Враца,oblast,35 - 39,136.0
2024,Враца,oblast,40 - 44,25.0
2024,Враца,oblast,45 +,5.0
2024,Габрово,oblast,Общо,599.0
2024,Габрово,oblast,Възраст на майката | под 20,38.0
2024,Габрово,oblast,20 - 24,121.0
2024,Габрово,oblast,25 - 29,152.0
2024,Габрово,oblast,30 - 34,147.0
2024,Габрово,oblast,35 - 39,113.0
2024,Габрово,oblast,40 - 44,23.0
2024,Габрово,oblast,45 +,5.0
2024,Добрич,oblast,Общо,993.0
2024,Добрич,oblast,Възраст на майката | под 20,130.0
2024,Добрич,oblast,20 - 24,246.0
2024,Добрич,oblast,25 - 29,239.0
2024,Добрич,oblast,30 - 34,213.0
2024,Добрич,oblast,35 - 39,130.0
2024,Добрич,oblast,40 - 44,27.0
2024,Добрич,oblast,45 +,8.0
2024,Кърджали,oblast,Общо,927.0
2024,Кърджали,oblast,Възраст на майката | под 20,70.0
2024,Кърджали,oblast,20 - 24,166.0
2024,Кърджали,oblast,25 - 29,284.0
2024,Кърджали,oblast,30 - 34,258.0
2024,Кърджали,oblast,35 - 39,130.0
2024,Кърджали,oblast,40 - 44,16.0
2024,Кърджали,oblast,45 +,3.0
2024,Кюстендил,oblast,Общо,735.0
2024,Кюстендил,oblast,Възраст на майката | под 20,103.0
2024,Кюстендил,oblast,20 - 24,155.0
2024,Кюстендил,oblast,25 - 29,188.0
2024,Кюстендил,oblast,30 - 34,165.0
2024,Кюстендил,oblast,35 - 39,98.0
2024,Кюстендил,oblast,40 - 44,21.0
2024,Кюстендил,oblast,45 +,5.0
2024,Ловеч,oblast,Общо,955.0
2024,Ловеч,oblast,Възраст на майката | под 20,178.0
2024,Ловеч,oblast,20 - 24,271.0
2024,Ловеч,oblast,25 - 29,207.0
2024,Ловеч,oblast,30 - 34,204.0
2024,Ловеч,oblast,35 - 39,72.0
2024,Ловеч,oblast,40 - 44,16.0
2024,Ловеч,oblast,45 +,7.0
2024,Монтана,oblast,Общо,870.0
2024,Монтана,oblast,Възраст на майката | под 20,141.0
2024,Монтана,oblast,20 - 24,236.0
2024,Монтана,oblast,25 - 29,209.0
2024,Монтана,oblast,30 - 34,160.0
2024,Монтана,oblast,35 - 39,93.0
2024,Монтана,oblast,40 - 44,27.0
2024,Монтана,oblast,45 +,4.0
2024,Пазарджик,oblast,Общо,1943.0
2024,Пазарджик,oblast,Възраст на майката | под 20,373.0
2024,Пазарджик,oblast,20 - 24,460.0
2024,Пазарджик,oblast,25 - 29,396.0
2024,Пазарджик,oblast,30 - 34,406.0
2024,Пазарджик,oblast,35 - 39,245.0
2024,Пазарджик,oblast,40 - 44,51.0
2024,Пазарджик,oblast,45 +,12.0
2024,Перник,oblast,Общо,674.0
2024,Перник,oblast,Възраст на майката | под 20,56.0
2024,Перник,oblast,20 - 24,117.0
2024,Перник,oblast,25 - 29,162.0
2024,Перник,oblast,30 - 34,205.0
2024,Перник,oblast,35 - 39,103.0
2024,Перник,oblast,40 - 44,30.0
2024,Перник,oblast,45 +,1.0
2024,Плевен,oblast,Общо,1704.0
2024,Плевен,oblast,Възраст на майката | под 20,280.0
2024,Плевен,oblast,20 - 24,415.0
2024,Плевен,oblast,25 - 29,391.0
2024,Плевен,oblast,30 - 34,371.0
2024,Плевен,oblast,35 - 39,183.0
2024,Плевен,oblast,40 - 44,49.0
2024,Плевен,oblast,45 +,15.0
2024,Пловдив,oblast,Общо,5804.0
2024,Пловдив,oblast,Възраст на майката | под 20,608.0
2024,Пловдив,oblast,20 - 24,1009.0
2024,Пловдив,oblast,25 - 29,1538.0
2024,Пловдив,oblast,30 - 34,1501.0
2024,Пловдив,oblast,35 - 39,897.0
2024,Пловдив,oblast,40 - 44,187.0
2024,Пловдив,oblast,45 +,64.0
2024,Разград,oblast,Общо,642.0
2024,Разград,oblast,Възраст на майката | под 20,53.0
2024,Разград,oblast,20 - 24,154.0
2024,Разград,oblast,25 - 29,189.0
2024,Разград,oblast,30 - 34,163.0
2024,Разград,oblast,35 - 39,68.0
2024,Разград,oblast,40 - 44,14.0
2024,Разград,oblast,45 +,1.0
2024,Русе,oblast,Общо,1277.0
2024,Русе,oblast,Възраст на майката | под 20,70.0
2024,Русе,oblast,20 - 24,236.0
2024,Русе,oblast,25 - 29,362.0
2024,Русе,oblast,30 - 34,364.0
2024,Русе,oblast,35 - 39,198.0
2024,Русе,oblast,40 - 44,41.0
2024,Русе,oblast,45 +,6.0
2024,Силистра,oblast,Общо,681.0
2024,Силистра,oblast,Възраст на майката | под 20,101.0
2024,Силистра,oblast,20 - 24,173.0
2024,Силистра,oblast,25 - 29,144.0
2024,Силистра,oblast,30 - 34,162.0
2024,Силистра,oblast,35 - 39,82.0
2024,Силистра,oblast,40 - 44,17.0
2024,Силистра,oblast,45 +,1.0
2024,Силистра,oblast,непоказана,1.0
2024,Сливен,oblast,Общо,2117.0
2024,Сливен,oblast,Възраст на майката | под 20,686.0
2024,Сливен,oblast,20 - 24,577.0
2024,Сливен,oblast,25 - 29,405.0
2024,Сливен,oblast,30 - 34,276.0
2024,Сливен,oblast,35 - 39,128.0
2024,Сливен,oblast,40 - 44,32.0
2024,Сливен,oblast,45 +,13.0
2024,Смолян,oblast,Общо,479.0
2024,Смолян,oblast,Възраст на майката | под 20,15.0
2024,Смолян,oblast,20 - 24,77.0
2024,Смолян,oblast,25 - 29,141.0
2024,Смолян,oblast,30 - 34,146.0
2024,Смолян,oblast,35 - 39,80.0
2024,Смолян,oblast,40 - 44,18.0
2024,Смолян,oblast,45 +,2.0
2024,София (столица),oblast,Общо,12025.0
2024,София (столица),oblast,Възраст на майката | под 20,323.0
2024,София (столица),oblast,20 - 24,1029.0
2024,София (столица),oblast,25 - 29,2852.0
2024,София (столица),oblast,30 - 34,4081.0
2024,София (столица),oblast,35 - 39,2803.0
2024,София (столица),oblast,40 - 44,723.0
2024,София (столица),oblast,45 +,213.0
2024,София (столица),oblast,непоказана,1.0
2024,София,oblast,Общо,1927.0
2024,София,oblast,Възраст на майката | под 20,284.0
2024,София,oblast,20 - 24,438.0
2024,София,oblast,25 - 29,478.0
2024,София,oblast,30 - 34,409.0
2024,София,oblast,35 - 39,233.0
2024,София,oblast,40 - 44,72.0
2024,София,oblast,45 +,13.0
2024,Стара Загора,oblast,Общо,2546.0
2024,Стара Загора,oblast,Възраст на майката | под 20,443.0
2024,Стара Загора,oblast,20 - 24,512.0
2024,Стара Загора,oblast,25 - 29,585.0
2024,Стара Загора,oblast,30 - 34,565.0
2024,Стара Загора,oblast,35 - 39,339.0
2024,Стара Загора,oblast,40 - 44,91.0
2024,Стара Загора,oblast,45 +,11.0
2024,Търговище,oblast,Общо,754.0
2024,Търговище,oblast,Възраст на майката | под 20,89.0
2024,Търговище,oblast,20 - 24,188.0
2024,Търговище,oblast,25 - 29,202.0
2024,Търговище,oblast,30 - 34,177.0
2024,Търговище,oblast,35 - 39,71.0
2024,Търговище,oblast,40 - 44,24.0
2024,Търговище,oblast,45 +,3.0
2024,Хасково,oblast,Общо,1529.0
2024,Хасково,oblast,Възраст на майката | под 20,265.0
2024,Хасково,oblast,20 - 24,346.0
2024,Хасково,oblast,25 - 29,386.0
2024,Хасково,oblast,30 - 34,321.0
2024,Хасково,oblast,35 - 39,161.0
2024,Хасково,oblast,40 - 44,38.0
2024,Хасково,oblast,45 +,12.0
2024,Шумен,oblast,Общо,1077.0
2024,Шумен,oblast,Възраст на майката | под 20,117.0
2024,Шумен,oblast,20 - 24,272.0
2024,Шумен,oblast,25 - 29,310.0
2024,Шумен,oblast,30 - 34,220.0
2024,Шумен,oblast,35 - 39,120.0
2024,Шумен,oblast,40 - 44,30.0
2024,Шумен,oblast,45 +,8.0
2024,Ямбол,oblast,Общо,1060.0
2024,Ямбол,oblast,Възраст на майката | под 20,275.0
2024,Ямбол,oblast,20 - 24,278.0
2024,Ямбол,oblast,25 - 29,183.0
2024,Ямбол,oblast,30 - 34,195.0
2024,Ямбол,oblast,35 - 39,97.0
2024,Ямбол,oblast,40 - 44,26.0
2024,Ямбол,oblast,45 +,6.0
2025,Общо за страната,country,Общо,50241.0
2025,Общо за страната,country,Възраст на майката | под 20,5482.0
2025,Общо за страната,country,20 - 24,9193.0
2025,Общо за страната,country,25 - 29,12712.0
2025,Общо за страната,country,30 - 34,12439.0
2025,Общо за страната,country,35 - 39,7945.0
2025,Общо за страната,country,40 - 44,1994.0
2025,Общо за страната,country,45 +,475.0
2025,Общо за страната,country,непоказана,1.0
2025,Благоевград,oblast,Общо,2220.0
2025,Благоевград,oblast,Възраст на майката | под 20,196.0
2025,Благоевград,oblast,20 - 24,447.0
2025,Благоевград,oblast,25 - 29,623.0
2025,Благоевград,oblast,30 - 34,551.0
2025,Благоевград,oblast,35 - 39,319.0
2025,Благоевград,oblast,40 - 44,75.0
2025,Благоевград,oblast,45 +,9.0
2025,Бургас,oblast,Общо,2827.0
2025,Бургас,oblast,Възраст на майката | под 20,355.0
2025,Бургас,oblast,20 - 24,526.0
2025,Бургас,oblast,25 - 29,719.0
2025,Бургас,oblast,30 - 34,659.0
2025,Бургас,oblast,35 - 39,443.0
2025,Бургас,oblast,40 - 44,93.0
2025,Бургас,oblast,45 +,32.0
2025,Варна,oblast,Общо,3461.0
2025,Варна,oblast,Възраст на майката | под 20,218.0
2025,Варна,oblast,20 - 24,532.0
2025,Варна,oblast,25 - 29,970.0
2025,Варна,oblast,30 - 34,936.0
2025,Варна,oblast,35 - 39,613.0
2025,Варна,oblast,40 - 44,147.0
2025,Варна,oblast,45 +,45.0
2025,Велико Търново,oblast,Общо,1303.0
2025,Велико Търново,oblast,Възраст на майката | под 20,100.0
2025,Велико Търново,oblast,20 - 24,295.0
2025,Велико Търново,oblast,25 - 29,340.0
2025,Велико Търново,oblast,30 - 34,349.0
2025,Велико Търново,oblast,35 - 39,159.0
2025,Велико Търново,oblast,40 - 44,49.0
2025,Велико Търново,oblast,45 +,11.0
2025,Видин,oblast,Общо,439.0
2025,Видин,oblast,Възраст на майката | под 20,87.0
2025,Видин,oblast,20 - 24,125.0
2025,Видин,oblast,25 - 29,86.0
2025,Видин,oblast,30 - 34,82.0
2025,Видин,oblast,35 - 39,47.0
2025,Видин,oblast,40 - 44,7.0
2025,Видин,oblast,45 +,5.0
2025,Враца,oblast,Общо,1139.0
2025,Враца,oblast,Възраст на майката | под 20,140.0
2025,Враца,oblast,20 - 24,299.0
2025,Враца,oblast,25 - 29,310.0
2025,Враца,oblast,30 - 34,221.0
2025,Враца,oblast,35 - 39,134.0
2025,Враца,oblast,40 - 44,29.0
2025,Враца,oblast,45 +,6.0
2025,Габрово,oblast,Общо,558.0
2025,Габрово,oblast,Възраст на майката | под 20,38.0
2025,Габрово,oblast,20 - 24,112.0
2025,Габрово,oblast,25 - 29,149.0
2025,Габрово,oblast,30 - 34,161.0
2025,Габрово,oblast,35 - 39,74.0
2025,Габрово,oblast,40 - 44,18.0
2025,Габрово,oblast,45 +,6.0
2025,Добрич,oblast,Общо,913.0
2025,Добрич,oblast,Възраст на майката | под 20,97.0
2025,Добрич,oblast,20 - 24,214.0
2025,Добрич,oblast,25 - 29,243.0
2025,Добрич,oblast,30 - 34,190.0
2025,Добрич,oblast,35 - 39,126.0
2025,Добрич,oblast,40 - 44,39.0
2025,Добрич,oblast,45 +,4.0
2025,Кърджали,oblast,Общо,754.0
2025,Кърджали,oblast,Възраст на майката | под 20,51.0
2025,Кърджали,oblast,20 - 24,146.0
2025,Кърджали,oblast,25 - 29,224.0
2025,Кърджали,oblast,30 - 34,202.0
2025,Кърджали,oblast,35 - 39,97.0
2025,Кърджали,oblast,40 - 44,28.0
2025,Кърджали,oblast,45 +,6.0
2025,Кюстендил,oblast,Общо,677.0
2025,Кюстендил,oblast,Възраст на майката | под 20,101.0
2025,Кюстендил,oblast,20 - 24,121.0
2025,Кюстендил,oblast,25 - 29,170.0
2025,Кюстендил,oblast,30 - 34,161.0
2025,Кюстендил,oblast,35 - 39,90.0
2025,Кюстендил,oblast,40 - 44,28.0
2025,Кюстендил,oblast,45 +,6.0
2025,Ловеч,oblast,Общо,871.0
2025,Ловеч,oblast,Възраст на майката | под 20,172.0
2025,Ловеч,oblast,20 - 24,214.0
2025,Ловеч,oblast,25 - 29,212.0
2025,Ловеч,oblast,30 - 34,168.0
2025,Ловеч,oblast,35 - 39,84.0
2025,Ловеч,oblast,40 - 44,19.0
2025,Ловеч,oblast,45 +,2.0
2025,Монтана,oblast,Общо,829.0
2025,Монтана,oblast,Възраст на майката | под 20,137.0
2025,Монтана,oblast,20 - 24,234.0
2025,Монтана,oblast,25 - 29,217.0
2025,Монтана,oblast,30 - 34,128.0
2025,Монтана,oblast,35 - 39,88.0
2025,Монтана,oblast,40 - 44,20.0
2025,Монтана,oblast,45 +,5.0
2025,Пазарджик,oblast,Общо,1758.0
2025,Пазарджик,oblast,Възраст на майката | под 20,363.0
2025,Пазарджик,oblast,20 - 24,399.0
2025,Пазарджик,oblast,25 - 29,405.0
2025,Пазарджик,oblast,30 - 34,329.0
2025,Пазарджик,oblast,35 - 39,195.0
2025,Пазарджик,oblast,40 - 44,59.0
2025,Пазарджик,oblast,45 +,8.0
2025,Перник,oblast,Общо,724.0
2025,Перник,oblast,Възраст на майката | под 20,59.0
2025,Перник,oblast,20 - 24,132.0
2025,Перник,oblast,25 - 29,185.0
2025,Перник,oblast,30 - 34,193.0
2025,Перник,oblast,35 - 39,119.0
2025,Перник,oblast,40 - 44,30.0
2025,Перник,oblast,45 +,6.0
2025,Плевен,oblast,Общо,1620.0
2025,Плевен,oblast,Възраст на майката | под 20,241.0
2025,Плевен,oblast,20 - 24,406.0
2025,Плевен,oblast,25 - 29,388.0
2025,Плевен,oblast,30 - 34,332.0
2025,Плевен,oblast,35 - 39,202.0
2025,Плевен,oblast,40 - 44,43.0
2025,Плевен,oblast,45 +,8.0
2025,Пловдив,oblast,Общо,5392.0
2025,Пловдив,oblast,Възраст на майката | под 20,569.0
2025,Пловдив,oblast,20 - 24,954.0
2025,Пловдив,oblast,25 - 29,1367.0
2025,Пловдив,oblast,30 - 34,1384.0
2025,Пловдив,oblast,35 - 39,848.0
2025,Пловдив,oblast,40 - 44,228.0
2025,Пловдив,oblast,45 +,42.0
2025,Разград,oblast,Общо,626.0
2025,Разград,oblast,Възраст на майката | под 20,48.0
2025,Разград,oblast,20 - 24,152.0
2025,Разград,oblast,25 - 29,188.0
2025,Разград,oblast,30 - 34,151.0
2025,Разград,oblast,35 - 39,72.0
2025,Разград,oblast,40 - 44,14.0
2025,Разград,oblast,45 +,1.0
2025,Русе,oblast,Общо,1097.0
2025,Русе,oblast,Възраст на майката | под 20,75.0
2025,Русе,oblast,20 - 24,221.0
2025,Русе,oblast,25 - 29,316.0
2025,Русе,oblast,30 - 34,273.0
2025,Русе,oblast,35 - 39,158.0
2025,Русе,oblast,40 - 44,43.0
2025,Русе,oblast,45 +,11.0
2025,Силистра,oblast,Общо,632.0
2025,Силистра,oblast,Възраст на майката | под 20,82.0
2025,Силистра,oblast,20 - 24,154.0
2025,Силистра,oblast,25 - 29,162.0
2025,Силистра,oblast,30 - 34,140.0
2025,Силистра,oblast,35 - 39,75.0
2025,Силистра,oblast,40 - 44,16.0
2025,Силистра,oblast,45 +,3.0
2025,Сливен,oblast,Общо,2009.0
2025,Сливен,oblast,Възраст на майката | под 20,640.0
2025,Сливен,oblast,20 - 24,523.0
2025,Сливен,oblast,25 - 29,391.0
2025,Сливен,oblast,30 - 34,253.0
2025,Сливен,oblast,35 - 39,149.0
2025,Сливен,oblast,40 - 44,44.0
2025,Сливен,oblast,45 +,9.0
2025,Смолян,oblast,Общо,410.0
2025,Смолян,oblast,Възраст на майката | под 20,26.0
2025,Смолян,oblast,20 - 24,84.0
2025,Смолян,oblast,25 - 29,129.0
2025,Смолян,oblast,30 - 34,87.0
2025,Смолян,oblast,35 - 39,72.0
2025,Смолян,oblast,40 - 44,11.0
2025,Смолян,oblast,непоказана,1.0
2025,София (столица),oblast,Общо,11562.0
2025,София (столица),oblast,Възраст на майката | под 20,289.0
2025,София (столица),oblast,20 - 24,1002.0
2025,София (столица),oblast,25 - 29,2835.0
2025,София (столица),oblast,30 - 34,3786.0
2025,София (столица),oblast,35 - 39,2745.0
2025,София (столица),oblast,40 - 44,723.0
2025,София (столица),oblast,45 +,182.0
2025,София,oblast,Общо,1843.0
2025,София,oblast,Възраст на майката | под 20,260.0
2025,София,oblast,20 - 24,410.0
2025,София,oblast,25 - 29,480.0
2025,София,oblast,30 - 34,391.0
2025,София,oblast,35 - 39,225.0
2025,София,oblast,40 - 44,57.0
2025,София,oblast,45 +,20.0
2025,Стара Загора,oblast,Общо,2389.0
2025,Стара Загора,oblast,Възраст на майката | под 20,425.0
2025,Стара Загора,oblast,20 - 24,496.0
2025,Стара Загора,oblast,25 - 29,574.0
2025,Стара Загора,oblast,30 - 34,467.0
2025,Стара Загора,oblast,35 - 39,341.0
2025,Стара Загора,oblast,40 - 44,67.0
2025,Стара Загора,oblast,45 +,19.0
2025,Търговище,oblast,Общо,619.0
2025,Търговище,oblast,Възраст на майката | под 20,61.0
2025,Търговище,oblast,20 - 24,154.0
2025,Търговище,oblast,25 - 29,170.0
2025,Търговище,oblast,30 - 34,149.0
2025,Търговище,oblast,35 - 39,63.0
2025,Търговище,oblast,40 - 44,14.0
2025,Търговище,oblast,45 +,8.0
2025,Хасково,oblast,Общо,1576.0
2025,Хасково,oblast,Възраст на майката | под 20,278.0
2025,Хасково,oblast,20 - 24,372.0
2025,Хасково,oblast,25 - 29,369.0
2025,Хасково,oblast,30 - 34,319.0
2025,Хасково,oblast,35 - 39,187.0
2025,Хасково,oblast,40 - 44,44.0
2025,Хасково,oblast,45 +,7.0
2025,Шумен,oblast,Общо,1008.0
2025,Шумен,oblast,Възраст на майката | под 20,100.0
2025,Шумен,oblast,20 - 24,233.0
2025,Шумен,oblast,25 - 29,279.0
2025,Шумен,oblast,30 - 34,233.0
2025,Шумен,oblast,35 - 39,122.0
2025,Шумен,oblast,40 - 44,31.0
2025,Шумен,oblast,45 +,10.0
2025,Ямбол,oblast,Общо,985.0
2025,Ямбол,oblast,Възраст на майката | под 20,274.0
2025,Ямбол,oblast,20 - 24,236.0
2025,Ямбол,oblast,25 - 29,211.0
2025,Ямбол,oblast,30 - 34,144.0
2025,Ямбол,oblast,35 - 39,98.0
2025,Ямбол,oblast,40 - 44,18.0
2025,Ямбол,oblast,45 +,4.0
