group_name,age_group,year,metric,value
Разград,25 - 29,2014,female,137.0
Разград,25 - 29,2015,male,194.0
Разград,25 - 29,2015,female,156.0
Разград,25 - 29,2016,male,188.0
Разград,25 - 29,2016,female,152.0
Разград,25 - 29,2017,male,191.0
Разград,25 - 29,2017,female,147.0
Разград,25 - 29,2018,male,213.0
Разград,25 - 29,2018,female,159.0
Разград,25 - 29,2019,male,220.0
Разград,25 - 29,2019,female,182.0
Разград,25 - 29,2020,male,145.0
Разград,25 - 29,2020,female,105.0
Разград,25 - 29,2021,male,201.0
Разград,25 - 29,2021,female,168.0
Разград,25 - 29,2022,male,148.0
Разград,25 - 29,2022,female,134.0
Разград,25 - 29,2023,male,112.0
Разград,25 - 29,2023,female,98.0
Разград,25 - 29,2024,male,107.0
Разград,25 - 29,2024,female,93.0
Разград,25 - 29,2025,male,105.0
Разград,25 - 29,2025,female,87.0
Разград,30 - 34,2010,male,89.0
Разград,30 - 34,2010,female,50.0
Разград,30 - 34,2011,male,102.0
Разград,30 - 34,2011,female,46.0
Разград,30 - 34,2012,male,87.0
Разград,30 - 34,2012,female,52.0
Разград,30 - 34,2013,male,99.0
Разград,30 - 34,2013,female,45.0
Разград,30 - 34,2014,male,98.0
Разград,30 - 34,2014,female,60.0
Разград,30 - 34,2015,male,103.0
Разград,30 - 34,2015,female,52.0
Разград,30 - 34,2016,male,94.0
Разград,30 - 34,2016,female,51.0
Разград,30 - 34,2017,male,99.0
Разград,30 - 34,2017,female,62.0
Разград,30 - 34,2018,male,94.0
Разград,30 - 34,2018,female,57.0
Разград,30 - 34,2019,male,116.0
Разград,30 - 34,2019,female,96.0
Разград,30 - 34,2020,male,65.0
Разград,30 - 34,2020,female,48.0
Разград,30 - 34,2021,male,125.0
Разград,30 - 34,2021,female,76.0
Разград,30 - 34,2022,male,116.0
Разград,30 - 34,2022,female,79.0
Разград,30 - 34,2023,male,78.0
Разград,30 - 34,2023,female,34.0
Разград,30 - 34,2024,male,68.0
Разград,30 - 34,2024,female,50.0
Разград,30 - 34,2025,male,57.0
Разград,30 - 34,2025,female,39.0
Разград,35 - 39,2010,male,53.0
Разград,35 - 39,2010,female,30.0
Разград,35 - 39,2011,male,51.0
Разград,35 - 39,2011,female,25.0
Разград,35 - 39,2012,male,45.0
Разград,35 - 39,2012,female,23.0
Разград,35 - 39,2013,male,54.0
Разград,35 - 39,2013,female,22.0
Разград,35 - 39,2014,male,44.0
Разград,35 - 39,2014,female,28.0
Разград,35 - 39,2015,male,49.0
Разград,35 - 39,2015,female,40.0
Разград,35 - 39,2016,male,50.0
Разград,35 - 39,2016,female,38.0
Разград,35 - 39,2017,male,68.0
Разград,35 - 39,2017,female,48.0
Разград,35 - 39,2018,male,50.0
Разград,35 - 39,2018,female,42.0
Разград,35 - 39,2019,male,78.0
Разград,35 - 39,2019,female,47.0
Разград,35 - 39,2020,male,44.0
Разград,35 - 39,2020,female,30.0
Разград,35 - 39,2021,male,50.0
Разград,35 - 39,2021,female,47.0
Разград,35 - 39,2022,male,49.0
Разград,35 - 39,2022,female,44.0
Разград,35 - 39,2023,male,28.0
Разград,35 - 39,2023,female,31.0
Разград,35 - 39,2024,male,41.0
Разград,35 - 39,2024,female,35.0
Разград,35 - 39,2025,male,37.0
Разград,35 - 39,2025,female,22.0
Разград,40 - 49,2010,male,25.0
Разград,40 - 49,2010,female,21.0
Разград,40 - 49,2011,male,23.0
Разград,40 - 49,2011,female,16.0
Разград,40 - 49,2012,male,20.0
Разград,40 - 49,2012,female,18.0
Разград,40 - 49,2013,male,34.0
Разград,40 - 49,2013,female,32.0
Разград,40 - 49,2014,male,38.0
Разград,40 - 49,2014,female,23.0
Разград,40 - 49,2015,male,57.0
Разград,40 - 49,2015,female,31.0
Разград,40 - 49,2016,male,55.0
Разград,40 - 49,2016,female,46.0
Разград,40 - 49,2017,male,57.0
Разград,40 - 49,2017,female,45.0
Разград,40 - 49,2018,male,58.0
Разград,40 - 49,2018,female,53.0
Разград,40 - 49,2019,male,75.0
Разград,40 - 49,2019,female,67.0
Разград,40 - 49,2020,male,56.0
Разград,40 - 49,2020,female,58.0
Разград,40 - 49,2021,male,82.0
Разград,40 - 49,2021,female,75.0
Разград,40 - 49,2022,male,82.0
Разград,40 - 49,2022,female,69.0
Разград,40 - 49,2023,male,54.0
Разград,40 - 49,2023,female,48.0
Разград,40 - 49,2024,male,53.0
Разград,40 - 49,2024,female,42.0
Разград,40 - 49,2025,male,46.0
Разград,40 - 49,2025,female,57.0
Разград,50 - 59,2010,male,16.0
Разград,50 - 59,2010,female,8.0
Разград,50 - 59,2011,male,15.0
Разград,50 - 59,2011,female,15.0
Разград,50 - 59,2012,male,17.0
Разград,50 - 59,2012,female,12.0
Разград,50 - 59,2013,male,11.0
Разград,50 - 59,2013,female,9.0
Разград,50 - 59,2014,male,17.0
Разград,50 - 59,2014,female,10.0
Разград,50 - 59,2015,male,16.0
Разград,50 - 59,2015,female,11.0
Разград,50 - 59,2016,male,22.0
Разград,50 - 59,2016,female,12.0
Разград,50 - 59,2017,male,28.0
Разград,50 - 59,2017,female,13.0
Разград,50 - 59,2018,male,24.0
Разград,50 - 59,2018,female,12.0
Разград,50 - 59,2019,male,22.0
Разград,50 - 59,2019,female,11.0
Разград,50 - 59,2020,male,17.0
Разград,50 - 59,2020,female,14.0
Разград,50 - 59,2021,male,28.0
Разград,50 - 59,2021,female,17.0
Разград,50 - 59,2022,male,36.0
Разград,50 - 59,2022,female,28.0
Разград,50 - 59,2023,male,30.0
Разград,50 - 59,2023,female,19.0
Разград,50 - 59,2024,male,35.0
Разград,50 - 59,2024,female,27.0
Разград,50 - 59,2025,male,40.0
Разград,50 - 59,2025,female,20.0
Разград,60 +,2010,male,7.0
Разград,60 +,2010,female,3.0
Разград,60 +,2011,male,8.0
Разград,60 +,2011,female,1.0
Разград,60 +,2012,male,16.0
Разград,60 +,2012,female,7.0
Разград,60 +,2013,male,13.0
Разград,60 +,2013,female,4.0
Разград,60 +,2014,male,15.0
Разград,60 +,2014,female,11.0
Разград,60 +,2015,male,10.0
Разград,60 +,2015,female,5.0
Разград,60 +,2016,male,14.0
Разград,60 +,2016,female,9.0
Разград,60 +,2017,male,8.0
Разград,60 +,2017,female,5.0
Разград,60 +,2018,male,13.0
Разград,60 +,2018,female,7.0
Разград,60 +,2019,male,13.0
Разград,60 +,2019,female,8.0
Разград,60 +,2020,male,14.0
Разград,60 +,2020,female,5.0
Разград,60 +,2021,male,13.0
Разград,60 +,2021,female,5.0
Разград,60 +,2022,male,18.0
Разград,60 +,2022,female,10.0
Разград,60 +,2023,male,13.0
Разград,60 +,2023,female,8.0
Разград,60 +,2024,male,14.0
Разград,60 +,2024,female,13.0
Разград,60 +,2025,male,19.0
Разград,60 +,2025,female,14.0
Русе,Под 18,2010,male,1.0
Русе,Под 18,2010,female,7.0
Русе,Под 18,2011,male,
Русе,Под 18,2011,female,5.0
Русе,Под 18,2012,male,1.0
Русе,Под 18,2012,female,4.0
Русе,Под 18,2013,male,
Русе,Под 18,2013,female,10.0
Русе,Под 18,2014,male,
Русе,Под 18,2014,female,19.0
Русе,Под 18,2015,male,1.0
Русе,Под 18,2015,female,14.0
Русе,Под 18,2016,male,
Русе,Под 18,2016,female,26.0
Русе,Под 18,2017,male,1.0
Русе,Под 18,2017,female,23.0
Русе,Под 18,2018,male,
Русе,Под 18,2018,female,23.0
Русе,Под 18,2019,male,1.0
Русе,Под 18,2019,female,22.0
Русе,Под 18,2020,male,1.0
Русе,Под 18,2020,female,11.0
Русе,Под 18,2021,male,
Русе,Под 18,2021,female,9.0
Русе,Под 18,2022,male,1.0
Русе,Под 18,2022,female,5.0
Русе,Под 18,2023,male,
Русе,Под 18,2023,female,5.0
Русе,18 - 19,2010,male,3.0
Русе,18 - 19,2010,female,32.0
Русе,18 - 19,2011,male,9.0
Русе,18 - 19,2011,female,32.0
Русе,18 - 19,2012,male,2.0
Русе,18 - 19,2012,female,27.0
Русе,18 - 19,2013,male,13.0
Русе,18 - 19,2013,female,39.0
Русе,18 - 19,2014,male,9.0
Русе,18 - 19,2014,female,34.0
Русе,18 - 19,2015,male,4.0
Русе,18 - 19,2015,female,37.0
Русе,18 - 19,2016,male,5.0
Русе,18 - 19,2016,female,37.0
Русе,18 - 19,2017,male,8.0
Русе,18 - 19,2017,female,42.0
Русе,18 - 19,2018,male,11.0
Русе,18 - 19,2018,female,40.0
Русе,18 - 19,2019,male,12.0
Русе,18 - 19,2019,female,39.0
Русе,18 - 19,2020,male,8.0
Русе,18 - 19,2020,female,31.0
Русе,18 - 19,2021,male,11.0
Русе,18 - 19,2021,female,44.0
Русе,18 - 19,2022,male,4.0
Русе,18 - 19,2022,female,25.0
Русе,18 - 19,2023,male,7.0
Русе,18 - 19,2023,female,23.0
Русе,18 - 19,2024,male,6.0
Русе,18 - 19,2024,female,18.0
Русе,18 - 19,2025,male,5.0
Русе,18 - 19,2025,female,17.0
Русе,20 - 24,2010,male,113.0
Русе,20 - 24,2010,female,261.0
Русе,20 - 24,2011,male,107.0
Русе,20 - 24,2011,female,228.0
Русе,20 - 24,2012,male,93.0
Русе,20 - 24,2012,female,222.0
Русе,20 - 24,2013,male,91.0
Русе,20 - 24,2013,female,205.0
Русе,20 - 24,2014,male,123.0
Русе,20 - 24,2014,female,242.0
Русе,20 - 24,2015,male,132.0
Русе,20 - 24,2015,female,228.0
Русе,20 - 24,2016,male,131.0
Русе,20 - 24,2016,female,216.0
Русе,20 - 24,2017,male,124.0
Русе,20 - 24,2017,female,187.0
Русе,20 - 24,2018,male,115.0
Русе,20 - 24,2018,female,191.0
Русе,20 - 24,2019,male,92.0
Русе,20 - 24,2019,female,157.0
Русе,20 - 24,2020,male,57.0
Русе,20 - 24,2020,female,100.0
Русе,20 - 24,2021,male,73.0
Русе,20 - 24,2021,female,159.0
Русе,20 - 24,2022,male,81.0
Русе,20 - 24,2022,female,136.0
Русе,20 - 24,2023,male,70.0
Русе,20 - 24,2023,female,113.0
Русе,20 - 24,2024,male,59.0
Русе,20 - 24,2024,female,95.0
Русе,20 - 24,2025,male,43.0
Русе,20 - 24,2025,female,84.0
Русе,25 - 29,2010,male,304.0
Русе,25 - 29,2010,female,277.0
Русе,25 - 29,2011,male,261.0
Русе,25 - 29,2011,female,239.0
Русе,25 - 29,2012,male,277.0
Русе,25 - 29,2012,female,241.0
Русе,25 - 29,2013,male,270.0
Русе,25 - 29,2013,female,239.0
Русе,25 - 29,2014,male,273.0
Русе,25 - 29,2014,female,266.0
Русе,25 - 29,2015,male,291.0
Русе,25 - 29,2015,female,311.0
Русе,25 - 29,2016,male,288.0
Русе,25 - 29,2016,female,293.0
Русе,25 - 29,2017,male,250.0
Русе,25 - 29,2017,female,275.0
Русе,25 - 29,2018,male,250.0
Русе,25 - 29,2018,female,223.0
Русе,25 - 29,2019,male,227.0
Русе,25 - 29,2019,female,227.0
Русе,25 - 29,2020,male,154.0
Русе,25 - 29,2020,female,162.0
Русе,25 - 29,2021,male,201.0
Русе,25 - 29,2021,female,181.0
Русе,25 - 29,2022,male,161.0
Русе,25 - 29,2022,female,163.0
Русе,25 - 29,2023,male,127.0
Русе,25 - 29,2023,female,142.0
Русе,25 - 29,2024,male,94.0
Русе,25 - 29,2024,female,107.0
Русе,25 - 29,2025,male,113.0
Русе,25 - 29,2025,female,133.0
Русе,30 - 34,2010,male,211.0
Русе,30 - 34,2010,female,127.0
Русе,30 - 34,2011,male,164.0
Русе,30 - 34,2011,female,98.0
Русе,30 - 34,2012,male,147.0
Русе,30 - 34,2012,female,96.0
Русе,30 - 34,2013,male,164.0
Русе,30 - 34,2013,female,112.0
Русе,30 - 34,2014,male,187.0
Русе,30 - 34,2014,female,101.0
Русе,30 - 34,2015,male,202.0
Русе,30 - 34,2015,female,138.0
Русе,30 - 34,2016,male,201.0
Русе,30 - 34,2016,female,157.0
Русе,30 - 34,2017,male,195.0
Русе,30 - 34,2017,female,145.0
Русе,30 - 34,2018,male,183.0
Русе,30 - 34,2018,female,163.0
Русе,30 - 34,2019,male,173.0
Русе,30 - 34,2019,female,145.0
Русе,30 - 34,2020,male,147.0
Русе,30 - 34,2020,female,107.0
Русе,30 - 34,2021,male,168.0
Русе,30 - 34,2021,female,129.0
Русе,30 - 34,2022,male,142.0
Русе,30 - 34,2022,female,115.0
Русе,30 - 34,2023,male,114.0
Русе,30 - 34,2023,female,92.0
Русе,30 - 34,2024,male,100.0
Русе,30 - 34,2024,female,77.0
Русе,30 - 34,2025,male,103.0
Русе,30 - 34,2025,female,61.0
Русе,35 - 39,2010,male,93.0
Русе,35 - 39,2010,female,63.0
Русе,35 - 39,2011,male,69.0
Русе,35 - 39,2011,female,53.0
Русе,35 - 39,2012,male,67.0
Русе,35 - 39,2012,female,48.0
Русе,35 - 39,2013,male,90.0
Русе,35 - 39,2013,female,68.0
Русе,35 - 39,2014,male,99.0
Русе,35 - 39,2014,female,60.0
Русе,35 - 39,2015,male,114.0
Русе,35 - 39,2015,female,64.0
Русе,35 - 39,2016,male,121.0
Русе,35 - 39,2016,female,83.0
Русе,35 - 39,2017,male,108.0
Русе,35 - 39,2017,female,75.0
Русе,35 - 39,2018,male,103.0
Русе,35 - 39,2018,female,94.0
Русе,35 - 39,2019,male,112.0
Русе,35 - 39,2019,female,63.0
Русе,35 - 39,2020,male,83.0
Русе,35 - 39,2020,female,67.0
Русе,35 - 39,2021,male,85.0
Русе,35 - 39,2021,female,76.0
Русе,35 - 39,2022,male,83.0
Русе,35 - 39,2022,female,85.0
Русе,35 - 39,2023,male,71.0
Русе,35 - 39,2023,female,62.0
Русе,35 - 39,2024,male,73.0
Русе,35 - 39,2024,female,68.0
Русе,35 - 39,2025,male,71.0
Русе,35 - 39,2025,female,67.0
Русе,40 - 49,2010,male,71.0
Русе,40 - 49,2010,female,45.0
Русе,40 - 49,2011,male,63.0
Русе,40 - 49,2011,female,33.0
Русе,40 - 49,2012,male,62.0
Русе,40 - 49,2012,female,32.0
Русе,40 - 49,2013,male,62.0
Русе,40 - 49,2013,female,35.0
Русе,40 - 49,2014,male,79.0
Русе,40 - 49,2014,female,58.0
Русе,40 - 49,2015,male,87.0
Русе,40 - 49,2015,female,61.0
Русе,40 - 49,2016,male,107.0
Русе,40 - 49,2016,female,70.0
Русе,40 - 49,2017,male,132.0
Русе,40 - 49,2017,female,100.0
Русе,40 - 49,2018,male,141.0
Русе,40 - 49,2018,female,104.0
Русе,40 - 49,2019,male,109.0
Русе,40 - 49,2019,female,100.0
Русе,40 - 49,2020,male,94.0
Русе,40 - 49,2020,female,90.0
Русе,40 - 49,2021,male,138.0
Русе,40 - 49,2021,female,121.0
Русе,40 - 49,2022,male,136.0
Русе,40 - 49,2022,female,115.0
Русе,40 - 49,2023,male,106.0
Русе,40 - 49,2023,female,82.0
Русе,40 - 49,2024,male,93.0
Русе,40 - 49,2024,female,93.0
Русе,40 - 49,2025,male,85.0
Русе,40 - 49,2025,female,73.0
Русе,50 - 59,2010,male,24.0
Русе,50 - 59,2010,female,21.0
Русе,50 - 59,2011,male,26.0
Русе,50 - 59,2011,female,18.0
Русе,50 - 59,2012,male,26.0
Русе,50 - 59,2012,female,17.0
Русе,50 - 59,2013,male,32.0
Русе,50 - 59,2013,female,24.0
Русе,50 - 59,2014,male,23.0
Русе,50 - 59,2014,female,26.0
Русе,50 - 59,2015,male,30.0
Русе,50 - 59,2015,female,23.0
Русе,50 - 59,2016,male,41.0
Русе,50 - 59,2016,female,26.0
Русе,50 - 59,2017,male,55.0
Русе,50 - 59,2017,female,41.0
Русе,50 - 59,2018,male,53.0
Русе,50 - 59,2018,female,22.0
Русе,50 - 59,2019,male,58.0
Русе,50 - 59,2019,female,43.0
Русе,50 - 59,2020,male,45.0
Русе,50 - 59,2020,female,35.0
Русе,50 - 59,2021,male,60.0
Русе,50 - 59,2021,female,39.0
Русе,50 - 59,2022,male,72.0
Русе,50 - 59,2022,female,53.0
Русе,50 - 59,2023,male,62.0
Русе,50 - 59,2023,female,49.0
Русе,50 - 59,2024,male,68.0
Русе,50 - 59,2024,female,59.0
Русе,50 - 59,2025,male,55.0
Русе,50 - 59,2025,female,58.0
Русе,60 +,2010,male,28.0
Русе,60 +,2010,female,15.0
Русе,60 +,2011,male,18.0
Русе,60 +,2011,female,11.0
Русе,60 +,2012,male,27.0
Русе,60 +,2012,female,15.0
Русе,60 +,2013,male,25.0
Русе,60 +,2013,female,15.0
Русе,60 +,2014,male,31.0
Русе,60 +,2014,female,18.0
Русе,60 +,2015,male,25.0
Русе,60 +,2015,female,10.0
Русе,60 +,2016,male,24.0
Русе,60 +,2016,female,10.0
Русе,60 +,2017,male,24.0
Русе,60 +,2017,female,9.0
Русе,60 +,2018,male,14.0
Русе,60 +,2018,female,10.0
Русе,60 +,2019,male,21.0
Русе,60 +,2019,female,9.0
Русе,60 +,2020,male,30.0
Русе,60 +,2020,female,16.0
Русе,60 +,2021,male,33.0
Русе,60 +,2021,female,11.0
Русе,60 +,2022,male,41.0
Русе,60 +,2022,female,24.0
Русе,60 +,2023,male,39.0
Русе,60 +,2023,female,28.0
Русе,60 +,2024,male,42.0
Русе,60 +,2024,female,18.0
Русе,60 +,2025,male,35.0
Русе,60 +,2025,female,17.0
Силистра,Под 18,2010,male,
Силистра,Под 18,2010,female,8.0
Силистра,Под 18,2011,male,
Силистра,Под 18,2011,female,4.0
Силистра,Под 18,2012,male,
Силистра,Под 18,2012,female,8.0
Силистра,Под 18,2013,male,1.0
Силистра,Под 18,2013,female,13.0
Силистра,Под 18,2014,male,3.0
Силистра,Под 18,2014,female,13.0
Силистра,Под 18,2015,male,1.0
Силистра,Под 18,2015,female,10.0
Силистра,Под 18,2016,male,
Силистра,Под 18,2016,female,23.0
Силистра,Под 18,2017,male,1.0
Силистра,Под 18,2017,female,21.0
Силистра,Под 18,2018,male,4.0
Силистра,Под 18,2018,female,10.0
Силистра,Под 18,2019,male,
Силистра,Под 18,2019,female,9.0
Силистра,Под 18,2020,male,1.0
Силистра,Под 18,2020,female,4.0
Силистра,Под 18,2021,male,
Силистра,Под 18,2021,female,7.0
Силистра,Под 18,2022,male,
Силистра,Под 18,2022,female,7.0
Силистра,Под 18,2023,male,2.0
Силистра,Под 18,2023,female,7.0
Силистра,18 - 19,2010,male,5.0
Силистра,18 - 19,2010,female,35.0
Силистра,18 - 19,2011,male,3.0
Силистра,18 - 19,2011,female,44.0
Силистра,18 - 19,2012,male,3.0
Силистра,18 - 19,2012,female,35.0
Силистра,18 - 19,2013,male,10.0
Силистра,18 - 19,2013,female,43.0
Силистра,18 - 19,2014,male,6.0
Силистра,18 - 19,2014,female,40.0
