group_name,age_group,year,metric,value
Кърджали,20 - 24,2016,female,15.0
Кърджали,20 - 24,2017,male,3.0
Кърджали,20 - 24,2017,female,9.0
Кърджали,20 - 24,2018,male,5.0
Кърджали,20 - 24,2018,female,8.0
Кърджали,20 - 24,2019,male,4.0
Кърджали,20 - 24,2019,female,11.0
Кърджали,20 - 24,2020,male,3.0
Кърджали,20 - 24,2020,female,9.0
Кърджали,20 - 24,2021,male,7.0
Кърджали,20 - 24,2021,female,15.0
Кърджали,20 - 24,2022,male,3.0
Кърджали,20 - 24,2022,female,13.0
Кърджали,20 - 24,2023,male,3.0
Кърджали,20 - 24,2023,female,10.0
Кърджали,20 - 24,2024,male,10.0
Кърджали,20 - 24,2024,female,9.0
Кърджали,20 - 24,2025,male,5.0
Кърджали,20 - 24,2025,female,8.0
Кърджали,25 - 29,2010,male,18.0
Кърджали,25 - 29,2010,female,34.0
Кърджали,25 - 29,2011,male,14.0
Кърджали,25 - 29,2011,female,11.0
Кърджали,25 - 29,2012,male,22.0
Кърджали,25 - 29,2012,female,30.0
Кърджали,25 - 29,2013,male,13.0
Кърджали,25 - 29,2013,female,26.0
Кърджали,25 - 29,2014,male,13.0
Кърджали,25 - 29,2014,female,26.0
Кърджали,25 - 29,2015,male,13.0
Кърджали,25 - 29,2015,female,19.0
Кърджали,25 - 29,2016,male,26.0
Кърджали,25 - 29,2016,female,29.0
Кърджали,25 - 29,2017,male,13.0
Кърджали,25 - 29,2017,female,26.0
Кърджали,25 - 29,2018,male,7.0
Кърджали,25 - 29,2018,female,30.0
Кърджали,25 - 29,2019,male,13.0
Кърджали,25 - 29,2019,female,18.0
Кърджали,25 - 29,2020,male,17.0
Кърджали,25 - 29,2020,female,25.0
Кърджали,25 - 29,2021,male,16.0
Кърджали,25 - 29,2021,female,20.0
Кърджали,25 - 29,2022,male,14.0
Кърджали,25 - 29,2022,female,19.0
Кърджали,25 - 29,2023,male,9.0
Кърджали,25 - 29,2023,female,13.0
Кърджали,25 - 29,2024,male,13.0
Кърджали,25 - 29,2024,female,26.0
Кърджали,25 - 29,2025,male,9.0
Кърджали,25 - 29,2025,female,17.0
Кърджали,30 - 34,2010,male,27.0
Кърджали,30 - 34,2010,female,28.0
Кърджали,30 - 34,2011,male,15.0
Кърджали,30 - 34,2011,female,21.0
Кърджали,30 - 34,2012,male,26.0
Кърджали,30 - 34,2012,female,32.0
Кърджали,30 - 34,2013,male,25.0
Кърджали,30 - 34,2013,female,28.0
Кърджали,30 - 34,2014,male,18.0
Кърджали,30 - 34,2014,female,21.0
Кърджали,30 - 34,2015,male,27.0
Кърджали,30 - 34,2015,female,28.0
Кърджали,30 - 34,2016,male,14.0
Кърджали,30 - 34,2016,female,24.0
Кърджали,30 - 34,2017,male,27.0
Кърджали,30 - 34,2017,female,24.0
Кърджали,30 - 34,2018,male,26.0
Кърджали,30 - 34,2018,female,22.0
Кърджали,30 - 34,2019,male,28.0
Кърджали,30 - 34,2019,female,34.0
Кърджали,30 - 34,2020,male,26.0
Кърджали,30 - 34,2020,female,38.0
Кърджали,30 - 34,2021,male,28.0
Кърджали,30 - 34,2021,female,42.0
Кърджали,30 - 34,2022,male,27.0
Кърджали,30 - 34,2022,female,29.0
Кърджали,30 - 34,2023,male,19.0
Кърджали,30 - 34,2023,female,24.0
Кърджали,30 - 34,2024,male,26.0
Кърджали,30 - 34,2024,female,26.0
Кърджали,30 - 34,2025,male,13.0
Кърджали,30 - 34,2025,female,19.0
Кърджали,35 - 39,2010,male,40.0
Кърджали,35 - 39,2010,female,27.0
Кърджали,35 - 39,2011,male,30.0
Кърджали,35 - 39,2011,female,28.0
Кърджали,35 - 39,2012,male,36.0
Кърджали,35 - 39,2012,female,28.0
Кърджали,35 - 39,2013,male,25.0
Кърджали,35 - 39,2013,female,24.0
Кърджали,35 - 39,2014,male,41.0
Кърджали,35 - 39,2014,female,31.0
Кърджали,35 - 39,2015,male,29.0
Кърджали,35 - 39,2015,female,20.0
Кърджали,35 - 39,2016,male,32.0
Кърджали,35 - 39,2016,female,26.0
Кърджали,35 - 39,2017,male,20.0
Кърджали,35 - 39,2017,female,19.0
Кърджали,35 - 39,2018,male,30.0
Кърджали,35 - 39,2018,female,21.0
Кърджали,35 - 39,2019,male,24.0
Кърджали,35 - 39,2019,female,27.0
Кърджали,35 - 39,2020,male,24.0
Кърджали,35 - 39,2020,female,13.0
Кърджали,35 - 39,2021,male,35.0
Кърджали,35 - 39,2021,female,29.0
Кърджали,35 - 39,2022,male,23.0
Кърджали,35 - 39,2022,female,27.0
Кърджали,35 - 39,2023,male,26.0
Кърджали,35 - 39,2023,female,19.0
Кърджали,35 - 39,2024,male,19.0
Кърджали,35 - 39,2024,female,19.0
Кърджали,35 - 39,2025,male,22.0
Кърджали,35 - 39,2025,female,22.0
Кърджали,40 - 49,2010,male,35.0
Кърджали,40 - 49,2010,female,33.0
Кърджали,40 - 49,2011,male,48.0
Кърджали,40 - 49,2011,female,38.0
Кърджали,40 - 49,2012,male,37.0
Кърджали,40 - 49,2012,female,30.0
Кърджали,40 - 49,2013,male,40.0
Кърджали,40 - 49,2013,female,22.0
Кърджали,40 - 49,2014,male,39.0
Кърджали,40 - 49,2014,female,35.0
Кърджали,40 - 49,2015,male,36.0
Кърджали,40 - 49,2015,female,36.0
Кърджали,40 - 49,2016,male,47.0
Кърджали,40 - 49,2016,female,38.0
Кърджали,40 - 49,2017,male,49.0
Кърджали,40 - 49,2017,female,41.0
Кърджали,40 - 49,2018,male,49.0
Кърджали,40 - 49,2018,female,49.0
Кърджали,40 - 49,2019,male,55.0
Кърджали,40 - 49,2019,female,43.0
Кърджали,40 - 49,2020,male,48.0
Кърджали,40 - 49,2020,female,43.0
Кърджали,40 - 49,2021,male,62.0
Кърджали,40 - 49,2021,female,58.0
Кърджали,40 - 49,2022,male,55.0
Кърджали,40 - 49,2022,female,46.0
Кърджали,40 - 49,2023,male,31.0
Кърджали,40 - 49,2023,female,34.0
Кърджали,40 - 49,2024,male,37.0
Кърджали,40 - 49,2024,female,35.0
Кърджали,40 - 49,2025,male,43.0
Кърджали,40 - 49,2025,female,38.0
Кърджали,50 - 59,2010,male,21.0
Кърджали,50 - 59,2010,female,12.0
Кърджали,50 - 59,2011,male,13.0
Кърджали,50 - 59,2011,female,10.0
Кърджали,50 - 59,2012,male,16.0
Кърджали,50 - 59,2012,female,10.0
Кърджали,50 - 59,2013,male,16.0
Кърджали,50 - 59,2013,female,17.0
Кърджали,50 - 59,2014,male,21.0
Кърджали,50 - 59,2014,female,16.0
Кърджали,50 - 59,2015,male,23.0
Кърджали,50 - 59,2015,female,17.0
Кърджали,50 - 59,2016,male,24.0
Кърджали,50 - 59,2016,female,17.0
Кърджали,50 - 59,2017,male,34.0
Кърджали,50 - 59,2017,female,27.0
Кърджали,50 - 59,2018,male,29.0
Кърджали,50 - 59,2018,female,17.0
Кърджали,50 - 59,2019,male,30.0
Кърджали,50 - 59,2019,female,23.0
Кърджали,50 - 59,2020,male,31.0
Кърджали,50 - 59,2020,female,21.0
Кърджали,50 - 59,2021,male,33.0
Кърджали,50 - 59,2021,female,17.0
Кърджали,50 - 59,2022,male,39.0
Кърджали,50 - 59,2022,female,32.0
Кърджали,50 - 59,2023,male,29.0
Кърджали,50 - 59,2023,female,17.0
Кърджали,50 - 59,2024,male,32.0
Кърджали,50 - 59,2024,female,26.0
Кърджали,50 - 59,2025,male,25.0
Кърджали,50 - 59,2025,female,13.0
Кърджали,60 +,2010,male,
Кърджали,60 +,2010,female,1.0
Кърджали,60 +,2011,male,3.0
Кърджали,60 +,2011,female,1.0
Кърджали,60 +,2012,male,5.0
Кърджали,60 +,2012,female,3.0
Кърджали,60 +,2013,male,6.0
Кърджали,60 +,2013,female,2.0
Кърджали,60 +,2014,male,10.0
Кърджали,60 +,2014,female,7.0
Кърджали,60 +,2015,male,10.0
Кърджали,60 +,2015,female,7.0
Кърджали,60 +,2016,male,7.0
Кърджали,60 +,2016,female,4.0
Кърджали,60 +,2017,male,9.0
Кърджали,60 +,2017,female,8.0
Кърджали,60 +,2018,male,8.0
Кърджали,60 +,2018,female,6.0
Кърджали,60 +,2019,male,11.0
Кърджали,60 +,2019,female,7.0
Кърджали,60 +,2020,male,11.0
Кърджали,60 +,2020,female,9.0
Кърджали,60 +,2021,male,11.0
Кърджали,60 +,2021,female,9.0
Кърджали,60 +,2022,male,13.0
Кърджали,60 +,2022,female,8.0
Кърджали,60 +,2023,male,13.0
Кърджали,60 +,2023,female,12.0
Кърджали,60 +,2024,male,16.0
Кърджали,60 +,2024,female,9.0
Кърджали,60 +,2025,male,11.0
Кърджали,60 +,2025,female,10.0
Кюстендил,Под 20,2010,male,
Кюстендил,Под 20,2010,female,1.0
Кюстендил,Под 20,2012,male,1.0
Кюстендил,Под 20,2012,female,2.0
Кюстендил,Под 20,2014,male,
Кюстендил,Под 20,2014,female,1.0
Кюстендил,Под 20,2019,male,
Кюстендил,Под 20,2019,female,2.0
Кюстендил,Под 20,2021,male,1.0
Кюстендил,Под 20,2021,female,2.0
Кюстендил,Под 20,2023,male,
Кюстендил,Под 20,2023,female,2.0
Кюстендил,Под 20,2024,male,
Кюстендил,Под 20,2024,female,1.0
Кюстендил,Под 20,2025,male,
Кюстендил,Под 20,2025,female,1.0
Кюстендил,20 - 24,2010,male,1.0
Кюстендил,20 - 24,2010,female,10.0
Кюстендил,20 - 24,2011,male,
Кюстендил,20 - 24,2011,female,6.0
Кюстендил,20 - 24,2012,male,1.0
Кюстендил,20 - 24,2012,female,9.0
Кюстендил,20 - 24,2013,male,2.0
Кюстендил,20 - 24,2013,female,7.0
Кюстендил,20 - 24,2014,male,4.0
Кюстендил,20 - 24,2014,female,6.0
Кюстендил,20 - 24,2015,male,1.0
Кюстендил,20 - 24,2015,female,4.0
Кюстендил,20 - 24,2016,male,
Кюстендил,20 - 24,2016,female,5.0
Кюстендил,20 - 24,2017,male,
Кюстендил,20 - 24,2017,female,5.0
Кюстендил,20 - 24,2018,male,2.0
Кюстендил,20 - 24,2018,female,6.0
Кюстендил,20 - 24,2019,male,2.0
Кюстендил,20 - 24,2019,female,5.0
Кюстендил,20 - 24,2020,male,
Кюстендил,20 - 24,2020,female,3.0
Кюстендил,20 - 24,2021,male,2.0
Кюстендил,20 - 24,2021,female,2.0
Кюстендил,20 - 24,2022,male,4.0
Кюстендил,20 - 24,2022,female,6.0
Кюстендил,20 - 24,2023,male,5.0
Кюстендил,20 - 24,2023,female,7.0
Кюстендил,20 - 24,2024,male,2.0
Кюстендил,20 - 24,2024,female,3.0
Кюстендил,20 - 24,2025,male,1.0
Кюстендил,20 - 24,2025,female,5.0
Кюстендил,25 - 29,2010,male,11.0
Кюстендил,25 - 29,2010,female,19.0
Кюстендил,25 - 29,2011,male,9.0
Кюстендил,25 - 29,2011,female,26.0
Кюстендил,25 - 29,2012,male,11.0
Кюстендил,25 - 29,2012,female,27.0
Кюстендил,25 - 29,2013,male,12.0
Кюстендил,25 - 29,2013,female,27.0
Кюстендил,25 - 29,2014,male,9.0
Кюстендил,25 - 29,2014,female,19.0
Кюстендил,25 - 29,2015,male,10.0
Кюстендил,25 - 29,2015,female,26.0
Кюстендил,25 - 29,2016,male,14.0
Кюстендил,25 - 29,2016,female,27.0
Кюстендил,25 - 29,2017,male,11.0
Кюстендил,25 - 29,2017,female,18.0
Кюстендил,25 - 29,2018,male,9.0
Кюстендил,25 - 29,2018,female,22.0
Кюстендил,25 - 29,2019,male,10.0
Кюстендил,25 - 29,2019,female,13.0
Кюстендил,25 - 29,2020,male,8.0
Кюстендил,25 - 29,2020,female,15.0
Кюстендил,25 - 29,2021,male,8.0
Кюстендил,25 - 29,2021,female,17.0
Кюстендил,25 - 29,2022,male,8.0
Кюстендил,25 - 29,2022,female,9.0
Кюстендил,25 - 29,2023,male,10.0
Кюстендил,25 - 29,2023,female,20.0
Кюстендил,25 - 29,2024,male,8.0
Кюстендил,25 - 29,2024,female,11.0
Кюстендил,25 - 29,2025,male,5.0
Кюстендил,25 - 29,2025,female,9.0
Кюстендил,30 - 34,2010,male,27.0
Кюстендил,30 - 34,2010,female,41.0
Кюстендил,30 - 34,2011,male,35.0
Кюстендил,30 - 34,2011,female,36.0
Кюстендил,30 - 34,2012,male,28.0
Кюстендил,30 - 34,2012,female,43.0
Кюстендил,30 - 34,2013,male,28.0
Кюстендил,30 - 34,2013,female,38.0
Кюстендил,30 - 34,2014,male,20.0
Кюстендил,30 - 34,2014,female,37.0
Кюстендил,30 - 34,2015,male,23.0
Кюстендил,30 - 34,2015,female,27.0
Кюстендил,30 - 34,2016,male,25.0
Кюстендил,30 - 34,2016,female,30.0
Кюстендил,30 - 34,2017,male,19.0
Кюстендил,30 - 34,2017,female,30.0
Кюстендил,30 - 34,2018,male,23.0
Кюстендил,30 - 34,2018,female,31.0
Кюстендил,30 - 34,2019,male,17.0
Кюстендил,30 - 34,2019,female,36.0
Кюстендил,30 - 34,2020,male,17.0
Кюстендил,30 - 34,2020,female,29.0
Кюстендил,30 - 34,2021,male,16.0
Кюстендил,30 - 34,2021,female,19.0
Кюстендил,30 - 34,2022,male,18.0
Кюстендил,30 - 34,2022,female,27.0
Кюстендил,30 - 34,2023,male,18.0
Кюстендил,30 - 34,2023,female,24.0
Кюстендил,30 - 34,2024,male,13.0
Кюстендил,30 - 34,2024,female,22.0
Кюстендил,30 - 34,2025,male,18.0
Кюстендил,30 - 34,2025,female,20.0
Кюстендил,35 - 39,2010,male,36.0
Кюстендил,35 - 39,2010,female,31.0
Кюстендил,35 - 39,2011,male,34.0
Кюстендил,35 - 39,2011,female,34.0
Кюстендил,35 - 39,2012,male,48.0
Кюстендил,35 - 39,2012,female,39.0
Кюстендил,35 - 39,2013,male,36.0
Кюстендил,35 - 39,2013,female,43.0
Кюстендил,35 - 39,2014,male,51.0
Кюстендил,35 - 39,2014,female,42.0
Кюстендил,35 - 39,2015,male,32.0
Кюстендил,35 - 39,2015,female,35.0
Кюстендил,35 - 39,2016,male,24.0
Кюстендил,35 - 39,2016,female,28.0
Кюстендил,35 - 39,2017,male,27.0
Кюстендил,35 - 39,2017,female,33.0
Кюстендил,35 - 39,2018,male,24.0
Кюстендил,35 - 39,2018,female,32.0
Кюстендил,35 - 39,2019,male,30.0
Кюстендил,35 - 39,2019,female,24.0
Кюстендил,35 - 39,2020,male,25.0
Кюстендил,35 - 39,2020,female,22.0
Кюстендил,35 - 39,2021,male,24.0
Кюстендил,35 - 39,2021,female,31.0
Кюстендил,35 - 39,2022,male,15.0
Кюстендил,35 - 39,2022,female,26.0
Кюстендил,35 - 39,2023,male,26.0
Кюстендил,35 - 39,2023,female,26.0
Кюстендил,35 - 39,2024,male,17.0
Кюстендил,35 - 39,2024,female,16.0
Кюстендил,35 - 39,2025,male,19.0
Кюстендил,35 - 39,2025,female,25.0
Кюстендил,40 - 49,2010,male,63.0
Кюстендил,40 - 49,2010,female,50.0
Кюстендил,40 - 49,2011,male,55.0
Кюстендил,40 - 49,2011,female,42.0
Кюстендил,40 - 49,2012,male,65.0
Кюстендил,40 - 49,2012,female,53.0
Кюстендил,40 - 49,2013,male,68.0
Кюстендил,40 - 49,2013,female,47.0
Кюстендил,40 - 49,2014,male,66.0
Кюстендил,40 - 49,2014,female,67.0
Кюстендил,40 - 49,2015,male,64.0
Кюстендил,40 - 49,2015,female,56.0
Кюстендил,40 - 49,2016,male,65.0
Кюстендил,40 - 49,2016,female,73.0
Кюстендил,40 - 49,2017,male,69.0
Кюстендил,40 - 49,2017,female,65.0
Кюстендил,40 - 49,2018,male,62.0
Кюстендил,40 - 49,2018,female,64.0
Кюстендил,40 - 49,2019,male,59.0
Кюстендил,40 - 49,2019,female,66.0
Кюстендил,40 - 49,2020,male,55.0
Кюстендил,40 - 49,2020,female,60.0
Кюстендил,40 - 49,2021,male,59.0
Кюстендил,40 - 49,2021,female,58.0
Кюстендил,40 - 49,2022,male,60.0
Кюстендил,40 - 49,2022,female,51.0
Кюстендил,40 - 49,2023,male,57.0
Кюстендил,40 - 49,2023,female,53.0
Кюстендил,40 - 49,2024,male,49.0
Кюстендил,40 - 49,2024,female,57.0
Кюстендил,40 - 49,2025,male,45.0
Кюстендил,40 - 49,2025,female,44.0
Кюстендил,50 - 59,2010,male,33.0
Кюстендил,50 - 59,2010,female,23.0
Кюстендил,50 - 59,2011,male,21.0
Кюстендил,50 - 59,2011,female,17.0
Кюстендил,50 - 59,2012,male,24.0
Кюстендил,50 - 59,2012,female,14.0
Кюстендил,50 - 59,2013,male,27.0
Кюстендил,50 - 59,2013,female,19.0
Кюстендил,50 - 59,2014,male,38.0
Кюстендил,50 - 59,2014,female,27.0
Кюстендил,50 - 59,2015,male,40.0
Кюстендил,50 - 59,2015,female,28.0
Кюстендил,50 - 59,2016,male,55.0
Кюстендил,50 - 59,2016,female,28.0
Кюстендил,50 - 59,2017,male,39.0
Кюстендил,50 - 59,2017,female,19.0
Кюстендил,50 - 59,2018,male,45.0
Кюстендил,50 - 59,2018,female,23.0
Кюстендил,50 - 59,2019,male,54.0
Кюстендил,50 - 59,2019,female,33.0
Кюстендил,50 - 59,2020,male,40.0
Кюстендил,50 - 59,2020,female,20.0
Кюстендил,50 - 59,2021,male,36.0
Кюстендил,50 - 59,2021,female,27.0
Кюстендил,50 - 59,2022,male,37.0
Кюстендил,50 - 59,2022,female,30.0
Кюстендил,50 - 59,2023,male,36.0
Кюстендил,50 - 59,2023,female,28.0
Кюстендил,50 - 59,2024,male,44.0
Кюстендил,50 - 59,2024,female,34.0
Кюстендил,50 - 59,2025,male,39.0
Кюстендил,50 - 59,2025,female,27.0
Кюстендил,60 +,2010,male,8.0
Кюстендил,60 +,2010,female,4.0
Кюстендил,60 +,2011,male,10.0
Кюстендил,60 +,2011,female,3.0
Кюстендил,60 +,2012,male,15.0
Кюстендил,60 +,2012,female,6.0
Кюстендил,60 +,2013,male,20.0
Кюстендил,60 +,2013,female,12.0
Кюстендил,60 +,2014,male,17.0
Кюстендил,60 +,2014,female,6.0
Кюстендил,60 +,2015,male,13.0
Кюстендил,60 +,2015,female,7.0
Кюстендил,60 +,2016,male,15.0
Кюстендил,60 +,2016,female,7.0
Кюстендил,60 +,2017,male,11.0
Кюстендил,60 +,2017,female,6.0
Кюстендил,60 +,2018,male,22.0
Кюстендил,60 +,2018,female,9.0
Кюстендил,60 +,2019,male,19.0
Кюстендил,60 +,2019,female,12.0
Кюстендил,60 +,2020,male,9.0
Кюстендил,60 +,2020,female,5.0
Кюстендил,60 +,2021,male,22.0
Кюстендил,60 +,2021,female,12.0
Кюстендил,60 +,2022,male,18.0
Кюстендил,60 +,2022,female,11.0
